Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
28290389,06/18/2014,06/18/2014,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,110 KOSCIUSZKO STREET,KOSCIUSZKO STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/19/2014,The Police Department reviewed your complaint and provided additional information below.,06/18/2014,03 BROOKLYN,BROOKLYN,997960,190924,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69070843,-73.95056243,"(40.69070842985128, -73.95056243047513)"
30548482,05/05/2015,05/11/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11102,30-12 ASTORIA BOULEVARD,ASTORIA BOULEVARD,,,,,ADDRESS,Astoria,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",05/11/2015,01 QUEENS,QUEENS,1006745,219907,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77024166,-73.91878728,"(40.77024166103596, -73.91878728358228)"
30548486,05/05/2015,05/18/2015,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10025,315 WEST  102 STREET,WEST  102 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,05/18/2015,07 MANHATTAN,MANHATTAN,992337,230462,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79923724,-73.97079114,"(40.79923724342169, -73.9707911433343)"
28288135,06/18/2014,,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10011,96 8 AVENUE,8 AVENUE,WEST 14 STREET,WEST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Open,07/13/2014,The Health Department’s Office of Environmental Investigations has determined this case was an isolated incident. The Department’s Bureau of Food Safety and Community Sanitation will review to see if a sanitary inspection is necessary. You can get results of all food safety inspections by going online to www.nyc.gov/health/restaurants.,05/29/2014,04 MANHATTAN,MANHATTAN,983652,208966,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74024,-74.00215796,"(40.74024000096351, -74.00215796083117)"
30548500,05/05/2015,05/06/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11355,132-40 SANFORD AVENUE,SANFORD AVENUE,,,,,ADDRESS,Flushing,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",05/06/2015,07 QUEENS,QUEENS,1030758,214422,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75509306,-73.8321323,"(40.755093055211596, -73.83213230370299)"
30548530,05/05/2015,05/08/2015,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,11216,1443 PACIFIC STREET,PACIFIC STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/08/2015,08 BROOKLYN,BROOKLYN,999898,186049,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67732446,-73.94358542,"(40.67732445559168, -73.94358542316222)"
30548556,05/05/2015,05/07/2015,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11208,720 BELMONT AVENUE,BELMONT AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/07/2015,05 BROOKLYN,BROOKLYN,1016651,184289,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67244819,-73.88319559,"(40.672448189118754, -73.88319558550123)"
30548564,05/05/2015,05/18/2015,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,RESIDENTIAL BUILDING,11226,405 EAST   16 STREET,EAST   16 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",05/18/2015,14 BROOKLYN,BROOKLYN,994421,172667,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6406018,-73.96335143,"(40.64060179977588, -73.96335142777613)"
30549732,05/05/2015,05/01/2015,DOT,Department of Transportation,Street Light Condition,Lamppost Base Door/Cover Open,,11374,,,,,63 ROAD,98 PLACE,INTERSECTION,Rego Park,,N/A,Pending,,,05/01/2015,06 QUEENS,QUEENS,1023531,206106,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7323028,-73.85826622,"(40.73230280300343, -73.85826622168861)"
31415988,08/28/2015,09/03/2015,HPD,Department of Housing Preservation and Development,GENERAL,MAILBOX,RESIDENTIAL BUILDING,11231,11 CARROLL STREET,CARROLL STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/03/2015,06 BROOKLYN,BROOKLYN,982789,188297,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68350842,-74.00526772,"(40.683508415310854, -74.00526772331725)"
30550384,05/06/2015,05/06/2015,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11377,37-48 62 STREET,62 STREET,37 AVENUE,39 AVENUE,,,ADDRESS,WOODSIDE,,Precinct,Closed,05/06/2015,The Police Department responded and upon arrival those responsible for the condition were gone.,05/06/2015,02 QUEENS,QUEENS,1011742,212092,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74877737,-73.9007788,"(40.748777373203865, -73.90077880477054)"
32469410,01/21/2016,01/21/2016,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10469,3234 SEYMOUR AVENUE,SEYMOUR AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,,01/21/2016,12 BRONX,BRONX,1026499,257326,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87287373,-73.8472348,"(40.87287373187003, -73.84723479662969)"
31646463,09/30/2015,10/13/2015,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR FRAME,RESIDENTIAL BUILDING,10002,101 DELANCEY STREET,DELANCEY STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,10/13/2015,03 MANHATTAN,MANHATTAN,987351,201128,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71872608,-73.98881325,"(40.7187260835507, -73.98881325006766)"
30550400,05/05/2015,05/18/2015,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,10467,2517 CRUGER AVENUE,CRUGER AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/18/2015,11 BRONX,BRONX,1021202,253961,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86366161,-73.86640637,"(40.86366160829285, -73.86640637268113)"
30549202,05/05/2015,,3-1-1,311 Executive Office - EC,Agency Issues,Call Center Compliment,,,,,,,,,,,,N/A,Open,05/19/2015,Your comments have been submitted to the 311 Call Center.  Status is usually available in 14 days. Please note your service request number for future reference.,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31647144,09/30/2015,09/30/2015,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10463,114 WEST 238 STREET,WEST 238 STREET,FT INDEPENDENCE STREET,BEND,,,ADDRESS,BRONX,,Precinct,Closed,10/01/2015,The Police Department responded to the complaint and determined that police action was not necessary.,09/30/2015,08 BRONX,BRONX,1012504,261024,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88307948,-73.89782268,"(40.88307948374084, -73.89782268386357)"
29903992,02/10/2015,02/11/2015,DOT,Department of Transportation,Street Condition,Cave-in,Street,11219,4101 14 AVENUE,14 AVENUE,41 STREET,42 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/20/2015,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,02/11/2015,12 BROOKLYN,BROOKLYN,988321,171748,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63808425,-73.98533176,"(40.638084245695545, -73.98533175645682)"
29906581,02/09/2015,02/12/2015,DOT,Department of Transportation,Street Sign - Dangling,Do Not Enter,Street,10004,,,,,BEAVER STREET,BROAD STREET,INTERSECTION,NEW YORK,,N/A,Closed,02/17/2015,The Department of Transportation has completed the request or corrected the condition.,02/12/2015,01 MANHATTAN,MANHATTAN,981048,196109,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70495009,-74.01154872,"(40.70495008673648, -74.01154871686809)"
28287904,06/18/2014,06/21/2014,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11231,,,,,HUNTINGTON STREET,SMITH STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,,06/21/2014,06 BROOKLYN,BROOKLYN,984958,185343,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67540045,-73.99744757,"(40.67540044699491, -73.99744757378738)"
28290556,06/18/2014,06/18/2014,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10455,453 BROOK AVENUE,BROOK AVENUE,EAST 145 STREET,EAST 146 STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/18/2014,The Police Department issued a summons in response to the complaint.,06/18/2014,01 BRONX,BRONX,1007411,235333,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81258014,-73.91632966,"(40.81258013602569, -73.91632965910465)"
30550411,05/05/2015,05/12/2015,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,RESIDENTIAL BUILDING,11218,2 HINCKLEY PLACE,HINCKLEY PLACE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/12/2015,12 BROOKLYN,BROOKLYN,992138,174047,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64439193,-73.97157601,"(40.64439193060446, -73.97157601462379)"
30550457,05/05/2015,05/07/2015,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10468,2351 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/07/2015,05 BRONX,BRONX,1012161,252210,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85888886,-73.89909982,"(40.85888885917364, -73.89909981796332)"
30550461,05/05/2015,05/17/2015,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10454,688 EAST  141 STREET,EAST  141 STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/17/2015,01 BRONX,BRONX,1008393,233425,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80734058,-73.912789,"(40.80734057889999, -73.91278899667675)"
30550480,05/05/2015,05/18/2015,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10462,2181 BARNES AVENUE,BARNES AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",05/18/2015,11 BRONX,BRONX,1021918,251165,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85598441,-73.86383351,"(40.85598441190991, -73.8638335146332)"
27960610,05/02/2014,05/02/2014,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,25-18 100 STREET,100 STREET,MC INTOSH STREET,KEARNEY STREET,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,05/02/2014,The Police Department responded and upon arrival those responsible for the condition were gone.,05/02/2014,03 QUEENS,QUEENS,1020327,217770,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76433116,-73.86976431,"(40.764331160683206, -73.86976431109223)"
28350176,06/26/2014,06/26/2014,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11205,17 SPENCER STREET,SPENCER STREET,FLUSHING AVENUE,PARK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/26/2014,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/26/2014,03 BROOKLYN,BROOKLYN,996473,193713,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69836577,-73.95591942,"(40.69836576605276, -73.95591941575627)"
28349777,06/26/2014,06/26/2014,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,Street,11420,114-49 131 STREET,131 STREET,LINDEN BOULEVARD,115 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,N/A,Closed,07/04/2014,The condition was inspected and it was determined that no work order was necessary. The condition will not be inspected again for at least 90 days.,06/26/2014,10 QUEENS,QUEENS,1036883,187325,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68068414,-73.81023644,"(40.68068413764703, -73.81023644358017)"
31649482,09/30/2015,10/23/2015,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11238,365 LINCOLN PLACE,LINCOLN PLACE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/23/2015,08 BROOKLYN,BROOKLYN,994226,184487,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67304533,-73.96403657,"(40.67304532692255, -73.96403657420483)"
32474969,01/21/2016,01/22/2016,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10453,1535 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,01/22/2016,05 BRONX,BRONX,1005353,247707,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84654837,-73.92372537,"(40.84654836573175, -73.92372536562709)"
30550537,05/04/2015,05/15/2015,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11206,374 WALLABOUT STREET,WALLABOUT STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,,05/15/2015,01 BROOKLYN,BROOKLYN,998653,195050,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70203224,-73.94805469,"(40.70203223832433, -73.94805468518068)"
30550551,05/05/2015,05/07/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11429,102-44 221 STREET,221 STREET,,,,,ADDRESS,Queens Village,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,05/07/2015,13 QUEENS,QUEENS,1058247,198923,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71236499,-73.73308345,"(40.71236499127455, -73.73308345197322)"
19142824,11/16/2010,11/20/2010,DSNY,P - Queens,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11420,130-01 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,SUTTER AVENUE,133 AVENUE,,,ADDRESS,SOUTH OZONE PARK,,N/A,Closed,,,11/20/2010,10 QUEENS,QUEENS,1034231,184848,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67390072,-73.81981633,"(40.673900718226, -73.81981633364006)"
